Twitter Handle,Twitter ID,Full Name,Person/Company,Number of followers,Number of friends,Number of total tweets,Description,Location (raw),Profile Image URL,Insider Score,Listening,Emergence Score,Age of account (days),Tweets per day,First Name,Last Name,Location (continent),Location (country),Location (region),Location (sub_region),Related Website,Insider Blogs,StackOverflow,Instagram,Pinterest,YouTube,Google+,SlideShare,LinkedIn,Quora,AngelList,Facebook,Community Id,Community Name,Facebook ID
emsweene57,1688664175,Elizabeth Sweeney,person,528,474,430,"PhD Student, Biostatistics Department Johns Hopkins.  
Neuroimaging, Structural MRI, Big Data.","Baltimore, MD",http://pbs.twimg.com/profile_images/509050090254635009/OZskunwj_normal.jpeg,10,14,0.014140142,718,0,Elizabeth,Sweeney,North America,United States of America,Maryland,Baltimore,http://elizabethmargaretsweeney.wordpress.com,https://elizabethmargaretsweeney.wordpress.com/feed/,,,,,,,http://np.linkedin.com/in/markramina,,,,2,,
therealcojo,20992492,Courtney J. Anders,person,267,624,893,i like marketing disruptive technologies. currently director of product marketing @platfora. previously @yammer.,San Francisco,http://pbs.twimg.com/profile_images/439577697673441280/R_CzSxQG_normal.jpeg,9,27,0.003822897,2366,0,Courtney,Anders,North America,United States of America,California,San Francisco,,,,,,,,,http://www.linkedin.com/pub/courtney-johnson/25/42/331,,http://www.angellist.com/524730,,3,,
boliverbennett,57026351,Brian Bennett,person,4228,449,2895,"Senior Editor at CNET Reviews, seasoned technology writer, twice the friendly PR pitchman, amateur mixologist, and all-around gadget lover.","Louisville Kentucky, USA",http://pbs.twimg.com/profile_images/378800000851676141/f7fe01ebbe8999ae0bb2b6eee854c7bb_normal.jpeg,9,5,0.004081118,2217,1,Brian,Bennett,North America,United States of America,Kentucky,Louisville,,,,,,,,,http://www.linkedin.com/in/briansbennett,,,http://www.facebook.com/1561304347,3,,
Datachuck,3099863227,Charlie Nguyen,person,66,440,201,Innovator | Strategist | Thought Leader,"San Francisco, CA",http://pbs.twimg.com/profile_images/595977560246226945/BqZ_N_L8_normal.jpg,9,64,0.068579309,143,1,Charlie,Nguyen,North America,United States of America,California,San Francisco,,,,,,,,,https://ch.linkedin.com/in/nguyenlana,,,,2,,
Release2I,2382432991,Release 2 Innovation,company,765,497,324,"Release 2 Innovation, democratization of Innovation, cyber security analytics , data zamboni #cybersecurity #security #cyber #malware","Washington, DC",http://pbs.twimg.com/profile_images/443072901671960576/y6Qw5vnJ_normal.png,9,8,0.017781167,517,0,,Innovation,North America,United States of America,District of Columbia,Washington,http://release2innovation.com/,http://release2innovation.com/index.php/en/?format=feed&type=atom,,,,,,,https://fi.linkedin.com/in/juandiazdiaz,,,,4,,
nasav,43170625,Srini V. Srinivasan,company,269,98,122,"Founder and Chief Development Officer at Aerospike, the In-Memory NoSQL DB.","Mountain View, CA",http://pbs.twimg.com/profile_images/2550183917/65ef6z8d5tuobxw7v432_normal.jpeg,9,9,0.003994528,2264,0,,Srinivasan,North America,United States of America,California,,http://www.aerospike.com,,,,,,,,http://ch.linkedin.com/in/srinisrinivasanpharma,,,,3,,
ASTATWORLD,1930922520,Jeffrey Myers,person,590,61,327,News From  Around The World of Statistics,"Alexandria, Va.",http://pbs.twimg.com/profile_images/423477063220088832/NKtDEZj0_normal.jpeg,9,11,0.013548935,676,0,Jeffrey,Myers,North America,United States of America,Virginia,,http://www.worldofstatistics.org,http://www.worldofstatistics.org/feed/,,,,,,,https://www.linkedin.com/in/jeffmyerscommunications,,,,2,,
TransVoyant,573652977,TransVoyant,company,2129,547,1179,Streaming and analyzing the world's #BigData for better decision making and better future outcomes.,"Alexandria, VA",http://pbs.twimg.com/profile_images/544875338455461889/kCv_TW0w_normal.png,9,78,0.007637621,1190,0,,TransVoyant,North America,United States of America,Virginia,,http://www.transvoyant.com,http://www.transvoyant.com/feed/,,,,,,,,,,,1,,
seivadge,1430348353,George Davies,person,298,1225,297,"Civil servant, #opendata  evangelist; loves data in all flavours; choral music; C of E Reader; chorister",Plymouth,http://pbs.twimg.com/profile_images/378800000576241783/d3453f683d2f5791aaf53c95206a8569_normal.jpeg,9,53,0.011174971,817,0,George,Davies,North America,United States of America,Massachusetts,Plymouth,,,,,,,,,http://la.linkedin.com/pub/fiona-chavasse/27/380/191,,,,1,,
VizPainter,2291444360,Joshua Milligan,person,693,387,620,"Tableau Zen Master, Accredited Tableau Trainer, Loves Data and Data Vizualization",DFW Texas,http://pbs.twimg.com/profile_images/511921375708082176/M07d1Mwy_normal.jpeg,9,15,0.016038598,572,1,Joshua,Milligan,North America,United States of America,Texas,Grapevine,http://vizpainter.com/,http://vizpainter.com/feed/,,,,,,,http://www.linkedin.com/in/joshua-milligan/28/b4/647,,,,1,,
MarkMerrill713,2393298727,Mark Merrill,person,382,653,831,"Sales Hunter, #IoT http://t.co/bcl3m5FYDp, @Room5News, Big Data, Cloud, Mobile, Security Solutions, Call Center/BPO,  Artist, Dad http://t.co/BnvFMzFt60",Dallas Texas,http://pbs.twimg.com/profile_images/445310638865129472/YzusGbrh_normal.jpeg,9,20,0.018000695,511,1,Mark,Merrill,North America,United States of America,Texas,Dallas,http://www.markmerrillart.com,http://markmerrillart.com/shop/feed/,,,,,,,https://au.linkedin.com/in/jennywadsworth,,,,4,,
vanamenya,3054407589,Van Amenya,person,1489,1188,9900,"Hello, Van Amenya here  I use POWER of #DirectResponse #Copywriting to HELP attract #HAPPY Loyal Paying #customers #Copywriter | #Design #Marketing  Strategist",los angeles,http://pbs.twimg.com/profile_images/582010490827763713/_PKbvWYt_normal.png,9,10,0.057385887,168,58,Van,Amenya,North America,United States of America,California,Los Angeles,http://www.vanamenya.com,,,,,,,,https://www.linkedin.com/in/vanamenya,,,,4,,
SocialOctave,2940017301,Social Octave,company,3757,3639,3816,Agile Social Media Management | Hyper-Targeted Engagement | Social Listening | Brand & Reputation Monitoring | Data Analytics | Digital Influencer,"Philadelphia, PA",http://pbs.twimg.com/profile_images/583728763009138688/9nJTVh2M_normal.png,9,7,0.041481367,228,16,,Octave,North America,United States of America,Pennsylvania,Philadelphia,http://socialoctave.com,http://socialoctave.com/feed/,,,,,,,https://nl.linkedin.com/in/octaveregout,,,,4,,
AriHoviOy,2415488834,Ari Hovi,person,282,520,129,"Big data or small data, it has to managed. That's where I come in.
Over 20 years of experience in Data Modeling & Data Architecture, Data Warehouse/BI","Helsinki, Finland",http://pbs.twimg.com/profile_images/449441210579431424/9D8VPUd__normal.jpeg,9,35,0.018420124,500,0,Ari,Hovi,North America,United States of America,Pennsylvania,Finland,http://www.arihovi.com,,,,,,,,http://fi.linkedin.com/pub/ari-hovi/0/199/54a/fi,,,,1,,
TechFTC,519476038,Tech@FTC,company,3506,12,681,From the office of @FTC's Chief Technologist. Retweets ≠ endorsements.,"Washington, DC",http://pbs.twimg.com/profile_images/2669957429/8ffc022e3774515697db9aa8a0efe44a_normal.png,9,1,0.0072738,1249,0,,Tech@FTC,North America,United States of America,District of Columbia,Washington,http://www.ftc.gov/tech,,,,,,,,http://www.linkedin.com/pub/jerry-dorsett/14/51b/b10,,,,3,,
LUCIA_Japan_Inc,2892436280,LUCIA Japan Group,person,986,773,12014,"We strive to develop a Business in Japan. Japanese media industry, also models, etc. deployment. Facebook account is Tsubasa Miyazaki mark LUCIA Japan, Inc.","New York, NY",http://pbs.twimg.com/profile_images/614708486899810304/eQMejA70_normal.jpg,9,10,0.033997863,276,43,LUCIA,Group,North America,United States of America,New York,,https://goo.gl/SIEUDn,,,,,,,,http://es.linkedin.com/in/flarodrigues,,,http://www.facebook.com/lucia.japan.inc,4,,
hyunsik_choi,96338584,Hyunsik Choi,company,495,579,972,"Ph.D, Director of Research at Gruter, ASF Member, ASF Tajo PMC Chair and ASF Giraph PMC/Committer | Interest topics: Database Systems and Large-scale Systems","SF Bay Area, California",http://pbs.twimg.com/profile_images/548311670850715649/TAdpFW2S_normal.png,9,41,0.004378864,2067,0,,Choi,North America,United States of America,California,Los Angeles,http://www.linkedin.com/in/hyunsikchoi,,,,,,https://plus.google.com/117448611978912184736,,http://www.linkedin.com/in/hyunsikchoi,http://www.quora.com/Hyunsik-Choi,,http://www.facebook.com/1564806733,2,,
LoopAILabs,2856977545,Loop AI Labs,company,840,1800,5287,Helping machines understand the human world via the unsupervised Loop Cognitive Computing Platform,San Francisco,http://pbs.twimg.com/profile_images/573619981155368960/LLQmxK7i_normal.png,9,2,0.031340748,298,17,,Labs,North America,United States of America,California,San Francisco,http://www.loop.ai,,,,http://www.pinterest.com/kglantschnig,,,,http://www.linkedin.com/in/kristaglantschnig,,http://www.angellist.com/575177,http://www.facebook.com/609046467,4,,
emjbanks,201738137,Emily Banks,person,9150,1586,5197,"Doing mobile stuff at Bloomberg @business. Priors: @WSJ, @Mashable. No more Minnesota nice girl. Opinions are mine.",New York City,http://pbs.twimg.com/profile_images/600403310949113856/SJqLnPnZ_normal.jpg,9,10,0.005139136,1763,2,Emily,Banks,North America,United States of America,New York,New York City,,,,,,,https://plus.google.com/117711114332630815860,,http://www.linkedin.com/in/emilyjbanks,http://www.quora.com/emily-banks,http://www.angellist.com/581706,http://www.facebook.com/13902349,3,,
JamesPlusPlus,1133270431,James Taylor,person,264,110,101,Founder of Apache Phoenix http://t.co/1cPmYuB8ow and architect at http://t.co/3ObPDnM89h working on Query Processing and Big Data. Views expressed are my own.,San Francisco,http://pbs.twimg.com/profile_images/551854442304131072/s7E9Lcfg_normal.jpeg,9,15,0.009884049,922,0,James,Taylor,North America,United States of America,California,San Francisco,http://blogs.apache.org/phoenix,https://blogs.apache.org/phoenix/feed/entries/atom,,,,,,,http://nz.linkedin.com/in/tcarrasco,,,,2,,
AXALab,2162938044,AXA Lab,company,10845,463,2922,Bits & bytes from AXA’s innovation outpost in Silicon Valley #InsurTech,San Francisco,http://pbs.twimg.com/profile_images/570011793343262720/4LOHsA7J_normal.png,9,12,0.014100437,650,4,,Lab,North America,United States of America,California,San Francisco,http://www.axa.com/en/news/2013/F1A097vWO1pXn59s4ZWL.aspx,,,,,,,,http://www.linkedin.com/in/cabrere,,,,3,,
KyvosInsights,3098931650,Kyvos Insights,company,134,162,139,"Unlocking the Power of Big Data Analytics.
We are breaking the barriers of OLAP scalability with “Cubes on Hadoop” at unprecedented scale.","Los Gatos, CA",http://pbs.twimg.com/profile_images/623772851095498752/dPq7PZ90_normal.png,9,31,0.068376904,143,0,,Insights,North America,United States of America,California,,http://www.kyvosinsights.com/,,,,,,,,https://www.linkedin.com/in/dvittal,,,,1,,
AJ_mQ,2416090592,Alex Jang,person,152,383,92,"Disruptive software for banks to manage high risk loans and fraud & for Cops to catch fugitives: Gather, Organize & Track using Big Data Strategies #masterQueue","El Dorado Hills, CA",http://pbs.twimg.com/profile_images/451380458660446209/PMXTwskr_normal.jpeg,9,27,0.018434482,499,0,Alex,Jang,North America,United States of America,California,,http://intellaegis.com,http://www.intellaegis.com/feed/,,,,,,,http://www.linkedin.com/in/alexxjang,,,,4,,
Zibtek,2885582418,Zibtek,company,5443,4480,966,Techstars grad. Startup Junky. Leanstartup enthusiast. Our team built 33 MVP's in the past 18 months. Check out our free guide: http://t.co/uP8DAjAg3s,"Utah, USA",http://pbs.twimg.com/profile_images/553666885384810496/Ma7yz_Vt_normal.png,9,8,0.033213129,282,3,,Zibtek,North America,United States of America,Utah,Salt Lake City,http://zibtek.com/,http://zibtek.com/feed/,,,,,,,https://www.linkedin.com/pub/adam-l-owen/8/b45/a,,,,4,,
Cheltenham_Tech,3065280609,Cheltenham Tech Hub,company,445,514,167,"Smart networking for innovators, investors and industry from the home of #datascience. See #bigdataidea & #cyberscience events.",Cheltenham,http://pbs.twimg.com/profile_images/583517679455227904/oI3JUEdW_normal.png,8,18,0.053146868,162,1,,Hub,North America,United States of America,Pennsylvania,Cheltenham,https://www.meetup.com/techub,,,,,,,,https://www.linkedin.com/in/jonathanpollinger,,,,4,,
BigDataDayLA,3137037122,Big Data LA Day 2015,company,139,254,270,"The only free #BigData Conference in Los Angeles #BigDataDayLA! 
Join us on June 27 2015 for our third annual event.","Los Angeles, CA",http://pbs.twimg.com/profile_images/598610510406230018/sV6WkwZK_normal.png,8,40,0.068300976,128,2,,2015,North America,United States of America,California,Los Angeles,http://bigdatadayla.org/,,,,,,,,,,,,2,,
AllAboutBData,1879895982,Neeraj Sabharwal,company,112,408,450,"Big Data SE @Hortonworks Writer & Dad http://t.co/6eIagZbMdE
 Views expressed are my own",VA,http://pbs.twimg.com/profile_images/568177279772012544/QH_3sb5b_normal.jpeg,8,60,0.011778348,690,0,,Sabharwal,North America,United States of America,Virginia,,http://neerajsabharwal.com,http://www.neerajsabharwal.com/feed/,,,,,,,,,,,2,,
SwiftIQ,1706394698,SwiftIQ,company,197,170,927,"Empowering companies to establish a foundation to monetize data with faster intelligence, visualization, machine learning and on-demand APIs",Chicago,http://pbs.twimg.com/profile_images/378800000488764319/44f81a1e3d4c65f008da31658616da74_normal.png,8,11,0.011417995,712,1,,SwiftIQ,North America,United States of America,Illinois,Chicago,http://www.swiftiq.com,http://www.swiftiq.com/blog/rss.xml,,,http://www.pinterest.com/jasonlobel,,,,http://www.linkedin.com/in/alexanderharvey,,http://www.angellist.com/jason-lobel,http://www.facebook.com/100000523211834,4,,
JasonShueh,2155762388,Jason Shueh,person,761,715,1003,"Writer at @govtechnews, #civictech + Gov. 2.0 follower, #sushi lover, @SFGiantsFans fanatic, #coding enthusiast and #MTB aficionado. Follow for #govtech news.","Folsom, Calif.",http://pbs.twimg.com/profile_images/567610239902433280/5j_PFcFY_normal.jpeg,8,12,0.012462862,653,1,Jason,Shueh,North America,United States of America,California,Folsom,http://jasonshueh.com/,,,,,,,,http://www.linkedin.com/pub/jason-shueh/12/a37/6a5,,,,4,,
digital_wisdom,2387762773,Paul Wisdom,person,838,878,722,"Digital Strategist @marinsoftware - Insights on Digital, and Content Marketing - Big Data, Sports & Health/Wellness Enthusiast - Views are my own.","Austin, TX.",http://pbs.twimg.com/profile_images/498690108300615681/TtQc2Jfq_normal.jpeg,8,8,0.015903004,514,1,Paul,Wisdom,North America,United States of America,Texas,,http://www.linkedin.com/in/pwisdom1/,,,,,,,,http://www.linkedin.com/in/pwisdom1,,,,4,,
LitMoose,2209164895,Heather,person,1250,1562,3864,"Fiddle player, gamer, noob gamedev, writer, vet tech and IT Business Analyst. Good with chopsticks, and likes to wear a kilt. Opinions are my own.",Tampa,http://pbs.twimg.com/profile_images/557892632840376321/0CSFRNlO_normal.jpeg,8,19,0.013024799,625,6,Heather,Heather,North America,United States of America,Florida,Tampa,,,,,,,,,http://ca.linkedin.com/in/jimbassil,,,http://www.facebook.com/pages/HB-Smith/624279904276658,4,,
enlitic,2715185030,Enlitic,company,775,130,68,A modern machine learning company dedicated to revolutionizing diagnostic healthcare,"San Francisco, CA",http://pbs.twimg.com/profile_images/501934186286952450/L187rqF7_normal.png,8,12,0.022467562,367,0,,Enlitic,North America,United States of America,California,San Francisco,http://www.enlitic.com,,,,,,,,http://no.linkedin.com/pub/keld-erik-boettger/18/799/613,,,,2,,
lotadata,2921238776,LotaData,company,124,264,167,"#Geo-temporal real-time #API and #Mobile #SDK for #Ad #Networks, #Service Providers, #Operators, #App #Developers, #Wearables and #IoT Ecosystem",San Francisco Bay Area,http://pbs.twimg.com/profile_images/541447014689406976/r-iCbnb8_normal.png,8,19,0.034087273,246,0,,LotaData,North America,United States of America,California,San Francisco,http://lotadata.com,,,,,,,,,,,,4,,
rainforestelec,3159952134,RainForest Elec,company,340,982,102,RainForest Electronics™ is a different kind of #HomeAutomation & #IoT company. We care about the #Environment and taking #SocialAction as a #CSR #GreenBusiness.,"Chula Vista, CA",http://pbs.twimg.com/profile_images/589434958906720256/SaNKCaKM_normal.png,8,24,0.076796878,115,0,,Elec,North America,United States of America,California,,http://www.rainforestelectronics.com,,,,,,,,http://mx.linkedin.com/pub/jose-luis-aguayo-villalobos/43/5b/496,,,,3,,
GSMprogrammers,2874464293,The GSM Community,company,729,1983,13859,"@GSMprogrammers We #Test #Review & #Promote #FREE #iPhoneAndroidAPPS. #Delivering #News, #Sports, #Analytics, #GrowthHacking #StartupTips & #SocialNetworking.","San Diego, CA",http://pbs.twimg.com/profile_images/596211347756490752/2NP93aqp_normal.jpg,8,11,0.02869741,290,47,,Community,North America,United States of America,California,San Diego,,,,,,,,,https://uk.linkedin.com/in/richardleon07,,,http://www.facebook.com/https://www.facebook.com/1609372202636415,4,,
faderp,138271896,Peter Fader,person,6578,255,820,"Professor of #Marketing @Wharton and Co-Director of @WhartonCAI. Areas of focus: #CustomerCentricity, #CustomerLifetimeValue, #CRM, #ProbabilityModels.","Philadelphia, PA",http://pbs.twimg.com/profile_images/2988492689/c18781a0c267de071ff323cb9d37c076_normal.jpeg,8,4,0.004171551,1929,0,Peter,Fader,North America,United States of America,Pennsylvania,Philadelphia,http://www.petefader.com,,,,,,,,http://www.linkedin.com/pub/peter-fader/0/66/670,,http://www.angellist.com/266913,http://www.facebook.com/622176,1,,
